creator_address,seconds_to_dump_mean,seconds_to_dump_median,sol_pnl_mean,sol_pnl_median,usd_pnl_mean,usd_pnl_median,total_sol_volume_mean,total_sol_volume_median,total_usd_volume_mean,total_usd_volume_median,num_swappers_mean,num_swappers_median,creator_from_sol_swaps_mean,creator_from_sol_swaps_median,creator_to_sol_swaps_mean,creator_to_sol_swaps_median,mean_time_delta
EfeBya37moNZQ2T6yjDbachWWZ2cEHfGcBS4vThVFkLd,16.37165272142434,11.000020802021028,0.7349230519357679,0.0439506999999999,153.58249429409847,8.509999999999991,217.45991023893708,11.30059865,44018.459517443756,2313.51,61.285947179654386,6.0,0.9996739484838605,1.0,1.0123899576133029,1.0,999.452855245684
FJqiMbEQwg6AoAHdTHqFwRcpbSN67zv72gKBh5dfxjTh,161.59632640712945,28.00000905990601,0.5460583780017086,-1.000000082740371e-09,132.865993165314,0.0,98.96376954885477,5.940241049,23172.364493806068,1292.4,27.612131567706108,4.0,1.0,1.0,1.0064075181546348,1.0,553.1863247863248
FNY7kp2QuEJY38wY95hxhWwHe54ZDe3oardKYjiuNqcE,142.439756480838,37.00000047683716,0.10289723538677012,0.021009351,17.279514006074923,3.3700000000000045,69.18955558410158,7.716008779999999,12160.112122848464,1259.9,37.82112723590955,6.0,1.0205872426594667,1.0,1.0715491056361794,1.0,9010.9635381499
FTJehT8nT8Ar5hXKQKPSJDMSF8evxqQxjnACf7wUcnDp,29.596654896905846,17.999982833862305,0.17150669841267988,0.053583602,27.85740567872423,9.230000000000018,53.10020921288837,10.414239766,8517.678735900428,1719.16,38.290159471022946,11.0,1.0038895371450798,1.0,1.1252430960715676,1.0,2696.214785992218
FZt2R8haxvyTTmdbJyQvB2sq2aAe92XQW8zksC7vGtr7,24.06673689850766,22.00000137090683,0.11145045584334388,0.0011867739999997,14.642086406743942,0.1500000000000341,34.488016087284514,7.041884396,4529.736417281349,931.73,22.61678960309097,6.0,1.0007024938531788,1.0,1.5574288724973657,2.0,752.5474349964863
FiYwf895W6ntoitNvhVwBLS4uwKZmMhsxiQmYY44488U,,,-9.466127081681206e-05,-0.0001,-0.019907811260904046,-0.02,1.630263943660785,0.079076268,339.51726704996037,14.66,2.7134218873909597,2.0,0.5776169706582077,1.0,0.0,0.0,730.8018881626725
FjeaKDFAgexEPZbAFHwE4cL1MFvn1o6EL1qehcmVStCX,1057.3362367592633,23.99999052286148,0.12490168161411991,0.0008518950000000001,16.635053191489362,0.12499999999999994,158.236623595074,7.428129162,20750.042901353965,988.55,53.59284332688588,6.0,1.054642166344294,1.0,1.043036750483559,1.0,2411.600870827286
FmkKSQHYXScWgJcF9KPQ3VsJ1yX5CZ7UoH1JrZpCMf4g,366.90815857228966,13.000009953975676,0.45983015275320366,0.0019701489999999,93.15563360227812,0.4699999999999136,56.77387256076981,8.446824574,11316.674181300426,1747.41,22.72093023255814,5.0,1.0009492168960608,1.0,1.0018984337921215,1.0,2097.7120994739357
GKi4U67uY5SKHDPMzpXDy1FU6gAetGcyuqC8aWY72SFj,5985.79097172653,64.00001496076584,1.4059812653260374e-05,0.0,0.001873467385973516,0.0,0.5199400299004414,0.022,67.92711623344778,2.8600000000000003,3.43746934771947,2.0,1.0,1.0,0.9995095635115253,1.0,1214.4661314601103
GNzV2sx87Ua3Pkb2s6hM13CBbHfrgsSHYiB6s8TKBdg8,274.40409808049554,13.000009953975676,0.41533688379218164,0.0,55.203514868025394,0.0,52.18552880461376,10.321054932,6831.900364183093,1418.91,19.00868693618443,4.0,1.0013364517206815,1.0,1.052789842966923,1.0,851.622654155496
GZVSEAajExLJEvACHHQcujBw7nJq98GWUEZtood9LM9b,199.92533042173554,7.0000022649765015,0.3206669032289236,0.1582492230000001,44.64482060312569,21.120000000000005,114.42560370547194,18.556588007,15840.916302003083,2502.25,78.37816420867269,19.0,1.0050627338762932,1.0,1.0090248734316531,1.0,1689.1411272567152
GdRSPexhxbQz5H2zFQrNN2BAZUqEjAULBigTPvQ6oDMP,20.36780985946251,16.99998825788498,0.26947671575995963,0.0223317789999999,35.22186081694402,2.910000000000025,114.67677548721987,10.87854528,14970.239571356531,1409.16,56.903681290973275,8.0,1.0040342914775593,1.0,1.6238023197175997,2.0,912.4767911200807
Gfrm6udiftPdF6oN77dmYFq1AoKvNQwtgFBa7N4ojt4Q,91.43675798660801,30.999992787837986,0.5656789639852701,0.010227897,95.57437397708675,1.8950000000000102,116.81395914801882,14.949925516,19206.487516366615,2655.455,32.05973813420622,5.0,1.0053191489361701,1.0,1.0437806873977087,1.0,3851.3786328284896
GoYzFXdR95h8JKyn7rnfRteRwBoxQzYiLBqBYt6oXcJd,12001.928564161062,152.99999490380287,0.0009683742112379803,-1e-05,0.1957361778846153,0.0,10.483566716714543,0.792008417,2396.8167217548075,175.36,4.648737980769231,2.0,1.0,1.0,0.004206730769230769,0.0,3220.372407574391
H7eoNn4jW2maqWiVxVnCTCWAujZyGknrw4ciu2wGJ6Z6,133.3979098994728,44.999997317790985,0.27558677564831185,0.0008106404999999,55.60811093247589,0.1600000000000818,128.70901762331832,7.5421573925,27570.497307073954,1588.355,46.26607717041801,6.0,1.0,1.0,1.194935691318328,1.0,4590.349819059107
HavAFP3GPF9Jp7CpqfK8P5HydNhZsBb7Z7w4jRKhpmVP,3703.200006186962,608.0000013113022,0.04588833948415765,0.0,7.800840417310665,0.0,85.26913500681454,38.3996489165,14155.277992658424,6018.87,49.64644513137558,42.0,0.0,0.0,0.0009659969088098918,0.0,1858.7878260869566
J5v4hejS2hRAeWcPoEsax2jTj4jJtmo7JNLxgijgpoN3,31.34067322042011,17.000028491020203,0.20278917311234568,0.0011887439999999998,34.78055967078189,0.1899999999999977,58.66927216873786,6.909740239,10038.738946502059,1166.645,20.885185185185186,3.0,0.9991769547325103,1.0,0.9921810699588477,1.0,3901.9884488448847
MNhBbrscBPmeid54buiqSgyWa4D8PY6uKHoK2wJsTJN,48.228769371712026,14.000004529953005,0.35097761761394963,9.056600000012516e-05,71.3301327069474,0.0199999999999818,88.08247268306793,8.2592234655,18515.898417118166,1604.25,31.899903984637543,6.0,1.0003086208079006,1.0,1.0577120910774296,1.0,435.17951095542276
MQnV5QAWeyaWiagC2B3pswGZgVWqXYQydXxJBnpvPtm,,,0.0,0.0,0.0,0.0,1.861058471406744,0.099999999,406.77759747102215,24.09,2.112750263435195,1.0,0.0,0.0,0.0,0.0,751.2190476190476
